source,interaction,target
UBA52_UBE2D2,1,IHO1
UBC_UBE2E3,1,IHO1
RPS27A_UBE2Q1,1,IHO1
RPS27A_UBE2M,1,IHO1
UBC_UBE2D4,1,IHO1
UBB_UBE2B,1,IHO1
UBB_UBE2L5,1,IHO1
BIRC6_RPS27A,1,IHO1
UBC_UBE2NL,1,IHO1
RPS27A_UBE2U,1,IHO1
FYN,1,PTPRJ
TRIM32,-1,POU5F1
PTPRB,1,CDH5
PRKACA,1,HDAC5
MAPK14,1,PAK6
NXPH1,1,NRXN1
PTPRG,1,INSR
FGF6,1,FGFR4
DYRK1A,-1,NOTCH1
SIRT6,-1,ME1
AUTS2,1,ELMO2
SPDYA,1,CDK2
FAM83F,1,CSNK1A1L
MAS1,1,FLNA
CSK,-1,FGR
PRKN,-1,SEPTIN4
PIK3CA,1,BTK
NEK7,1,KIF14
CDK9,-1,SMAD1
ITK,1,HAVCR2
TRIM47,-1,CYLD
TP53,-1,G6PD
CDK5,1,TLN1
TOR1A,1,SNAPIN
NDRG1,1,RAB4A
PRKCA,1,GSTP1
CUL1_RBX1_SKP1,-1,SMURF1
ACOX1,-1,TP73
MAPK14,1,ZNHIT1
EGFR,-1,CALM1
LRP6,-1,APC_AXIN1_GSK3B
MC4R,1,GNA12
PAK4,1,SYNJ1
TARBP2,1,DICER1
NLGN1,1,NRXN1
KCNJ8,-1,NLRP3
MAPK3,-1,CASP8
P2RY13,1,GNAQ
TRIM26,-1,NEIL1
PPP2CA,-1,NFKB1_RELA
NPM1,1,CENPA
KIT,-1,SLA
FGF14,-1,SCN2A
HTR1B,1,GNAI1
ATM,1,KHDC3L
HSPA1A,1,FLCN
CHUK,1,BCL3
PTPRR,-1,PXN
EGFR,-1,CALM3
ROCK1,-1,GFAP
ARHGEF25,1,RHOA
DUSP23,-1,MAPK3
PRKACG,-1,PHKA2
PTPN6,-1,STAT3
PTPRB,-1,NOS3
MAPK1,1,NR4A1
PPP2CA,-1,MAPK1
FZD3,1,RHOA
PPP1CC,-1,TP53
RPS6KA3,-1,HMGN1
GNRHR,1,GNAL
PIM2,1,PFKFB3
CDKN2A,-1,CDK2
MRTFA,1,SRF
SOCS1,-1,JAK3
GNA12,1,ARHGEF12
SVIP,-1,L3MBTL1
PRKCD,1,IL6ST
KLHL2,-1,WNK4
USP22,1,SIRT1
VWF,1,ITGA2B_ITGB3
TAX1BP1,-1,TRAF3
SMURF1,-1,TRIB2
PRKAA1,-1,CTBP1
LAMA1_LAMB1_LAMC1,1,ITGA6_ITGB4
IRAK3,-1,IRAK4
BTRC,-1,YAP1
UBB_UBE2G2,1,KCMF1
UBA52_UBE2G1,1,KCMF1
UBA52_UBE2V1,1,KCMF1
UBA52_UBE2S,1,KCMF1
UBB_UBE2H,1,KCMF1
UBC_UBE2V1,1,KCMF1
UBC_UBE2W,1,KCMF1
UBB_UBE2U,1,KCMF1
UBA52_UBE2T,1,KCMF1
RPS27A_UBE2I,1,KCMF1
UBA52_UBE2J1,1,KCMF1
UBA52_UBE2L5,1,KCMF1
UBC_UBE2J1,1,KCMF1
UBC_UBE2A,1,KCMF1
UBB_UBE2C,1,KCMF1
UBC_UBE2D1,1,KCMF1
UBB_UBE2Q1,1,KCMF1
RPS27A_UBE2G1,1,KCMF1
RPS27A_UBE2D2,1,KCMF1
UBC_UBE2B,1,KCMF1
UBB_UBE2E2,1,KCMF1
UBA52_UBE2Z,1,KCMF1
RPS27A_UBE2L3,1,KCMF1
UBA52_UBE2B,1,KCMF1
UBB_UBE2L6,1,KCMF1
UBC_UBE2H,1,KCMF1
UBB_UBE2J2,1,KCMF1
RPS27A_UBE2L6,1,KCMF1
UBB_UBE2D4,1,KCMF1
RPS27A_UBE2K,1,KCMF1
UBB_UBE2D3,1,KCMF1
RPS27A_UBE2N,1,KCMF1
UBA52_UBE2E1,1,KCMF1
RPS27A_UBE2V1,1,KCMF1
UBC_UBE2Z,1,KCMF1
RPS27A_UBE2H,1,KCMF1
RPS27A_UBE2L5,1,KCMF1
UBA52_UBE2N,1,KCMF1
RPS27A_UBE2D3,1,KCMF1
RPS27A_UBE2R2,1,KCMF1
UBC_UBE2E2,1,KCMF1
UBA52_UBE2W,1,KCMF1
UBC_UBE2L3,1,KCMF1
UBB_UBE2D2,1,KCMF1
UBB_UBE2M,1,KCMF1
RPS27A_UBE2V2,1,KCMF1
RPS27A_UBE2NL,1,KCMF1
BIRC6_UBB,1,KCMF1
UBC_UBE2L6,1,KCMF1
RPS27A_UBE2G2,1,KCMF1
UBA52_UBE2Q1,1,KCMF1
UBC_UBE2M,1,KCMF1
RPS27A_UBE2J1,1,KCMF1
UBC_UBE2E1,1,KCMF1
UBA52_UBE2E2,1,KCMF1
UBC_UBE2Q2,1,KCMF1
RPS27A_UBE2D1,1,KCMF1
UBA52_UBE2G2,1,KCMF1
UBC_UBE2K,1,KCMF1
UBA52_UBE2NL,1,KCMF1
RPS27A_UBE2E1,1,KCMF1
UBB_UBE2J1,1,KCMF1
UBA52_UBE2E3,1,KCMF1
UBB_UBE2K,1,KCMF1
UBC_UBE2V2,1,KCMF1
UBB_UBE2W,1,KCMF1
UBC_UBE2L5,1,KCMF1
UBA52_UBE2R2,1,KCMF1
UBA52_UBE2K,1,KCMF1
UBB_UBE2N,1,KCMF1
UBB_UBE2V2,1,KCMF1
UBA52_UBE2Q2,1,KCMF1
UBA52_UBE2C,1,KCMF1
RPS27A_UBE2A,1,KCMF1
UBC_UBE2G1,1,KCMF1
UBB_UBE2Z,1,KCMF1
UBC_UBE2J2,1,KCMF1
RPS27A_UBE2E3,1,KCMF1
UBC_UBE2R2,1,KCMF1
RPS27A_UBE2Z,1,KCMF1
UBC_UBE2T,1,KCMF1
UBB_UBE2E1,1,KCMF1
UBA52_UBE2M,1,KCMF1
UBB_UBE2D1,1,KCMF1
UBC_UBE2D2,1,KCMF1
UBB_UBE2L3,1,KCMF1
RPS27A_UBE2J2,1,KCMF1
UBC_UBE2N,1,KCMF1
UBA52_UBE2D4,1,KCMF1
UBC_UBE2G2,1,KCMF1
RPS27A_UBE2W,1,KCMF1
BIRC6_UBC,1,KCMF1
RPS27A_UBE2E2,1,KCMF1
UBB_UBE2A,1,KCMF1
UBC_UBE2C,1,KCMF1
UBB_UBE2E3,1,KCMF1
UBB_UBE2NL,1,KCMF1
RPS27A_UBE2S,1,KCMF1
UBB_UBE2R2,1,KCMF1
UBC_UBE2Q1,1,KCMF1
UBA52_UBE2A,1,KCMF1
RPS27A_UBE2B,1,KCMF1
UBB_UBE2G1,1,KCMF1
UBB_UBE2Q2,1,KCMF1
RPS27A_UBE2Q2,1,KCMF1
UBB_UBE2T,1,KCMF1
UBC_UBE2D3,1,KCMF1
BIRC6_UBA52,1,KCMF1
UBA52_UBE2H,1,KCMF1
UBA52_UBE2D1,1,KCMF1
UBA52_UBE2I,1,KCMF1
UBA52_UBE2U,1,KCMF1
UBB_UBE2V1,1,KCMF1
RPS27A_UBE2C,1,KCMF1
UBA52_UBE2V2,1,KCMF1
UBA52_UBE2L3,1,KCMF1
RPS27A_UBE2D4,1,KCMF1
UBA52_UBE2D3,1,KCMF1
UBA52_UBE2J2,1,KCMF1
RPS27A_UBE2T,1,KCMF1
UBB_UBE2S,1,KCMF1
UBC_UBE2U,1,KCMF1
UBC_UBE2S,1,KCMF1
UBB_UBE2I,1,KCMF1
UBA52_UBE2L6,1,KCMF1
UBC_UBE2I,1,KCMF1
UBA52_UBE2D2,1,KCMF1
UBC_UBE2E3,1,KCMF1
RPS27A_UBE2Q1,1,KCMF1
RPS27A_UBE2M,1,KCMF1
UBC_UBE2D4,1,KCMF1
UBB_UBE2B,1,KCMF1
UBB_UBE2L5,1,KCMF1
BIRC6_RPS27A,1,KCMF1
UBC_UBE2NL,1,KCMF1
RPS27A_UBE2U,1,KCMF1
SRC,1,PTPN6
MAPK3,1,RPTOR
EGFR,-1,SPRED1
ANKRD28,1,PPP1CC
DMPK,1,SRF
APC2,1,APC_AXIN1_GSK3B
AKT2,-1,TSC2
RPS6KA1,-1,MXD1
PRLHR,1,GNAQ
HCK,-1,TBK1
PRKCE,1,TICAM2
CARM1,1,PAX7
PRKCB,1,TOP2A
ABL1,1,CEBPB
UBB_UBE2G2,1,LNX2
UBA52_UBE2G1,1,LNX2
UBA52_UBE2V1,1,LNX2
UBA52_UBE2S,1,LNX2
UBB_UBE2H,1,LNX2
UBC_UBE2V1,1,LNX2
UBC_UBE2W,1,LNX2
UBB_UBE2U,1,LNX2
UBA52_UBE2T,1,LNX2
RPS27A_UBE2I,1,LNX2
UBA52_UBE2J1,1,LNX2
UBA52_UBE2L5,1,LNX2
UBC_UBE2J1,1,LNX2
UBC_UBE2A,1,LNX2
UBB_UBE2C,1,LNX2
UBC_UBE2D1,1,LNX2
UBB_UBE2Q1,1,LNX2
RPS27A_UBE2G1,1,LNX2
RPS27A_UBE2D2,1,LNX2
UBC_UBE2B,1,LNX2
UBB_UBE2E2,1,LNX2
UBA52_UBE2Z,1,LNX2
RPS27A_UBE2L3,1,LNX2
UBA52_UBE2B,1,LNX2
UBB_UBE2L6,1,LNX2
UBC_UBE2H,1,LNX2
UBB_UBE2J2,1,LNX2
RPS27A_UBE2L6,1,LNX2
UBB_UBE2D4,1,LNX2
RPS27A_UBE2K,1,LNX2
UBB_UBE2D3,1,LNX2
RPS27A_UBE2N,1,LNX2
UBA52_UBE2E1,1,LNX2
RPS27A_UBE2V1,1,LNX2
UBC_UBE2Z,1,LNX2
RPS27A_UBE2H,1,LNX2
RPS27A_UBE2L5,1,LNX2
UBA52_UBE2N,1,LNX2
RPS27A_UBE2D3,1,LNX2
RPS27A_UBE2R2,1,LNX2
UBC_UBE2E2,1,LNX2
UBA52_UBE2W,1,LNX2
UBC_UBE2L3,1,LNX2
UBB_UBE2D2,1,LNX2
UBB_UBE2M,1,LNX2
RPS27A_UBE2V2,1,LNX2
RPS27A_UBE2NL,1,LNX2
BIRC6_UBB,1,LNX2
UBC_UBE2L6,1,LNX2
RPS27A_UBE2G2,1,LNX2
UBA52_UBE2Q1,1,LNX2
UBC_UBE2M,1,LNX2
RPS27A_UBE2J1,1,LNX2
UBC_UBE2E1,1,LNX2
UBA52_UBE2E2,1,LNX2
UBC_UBE2Q2,1,LNX2
RPS27A_UBE2D1,1,LNX2
UBA52_UBE2G2,1,LNX2
UBC_UBE2K,1,LNX2
UBA52_UBE2NL,1,LNX2
RPS27A_UBE2E1,1,LNX2
UBB_UBE2J1,1,LNX2
UBA52_UBE2E3,1,LNX2
UBB_UBE2K,1,LNX2
UBC_UBE2V2,1,LNX2
UBB_UBE2W,1,LNX2
UBC_UBE2L5,1,LNX2
UBA52_UBE2R2,1,LNX2
UBA52_UBE2K,1,LNX2
UBB_UBE2N,1,LNX2
UBB_UBE2V2,1,LNX2
UBA52_UBE2Q2,1,LNX2
UBA52_UBE2C,1,LNX2
RPS27A_UBE2A,1,LNX2
UBC_UBE2G1,1,LNX2
UBB_UBE2Z,1,LNX2
UBC_UBE2J2,1,LNX2
RPS27A_UBE2E3,1,LNX2
UBC_UBE2R2,1,LNX2
RPS27A_UBE2Z,1,LNX2
UBC_UBE2T,1,LNX2
UBB_UBE2E1,1,LNX2
UBA52_UBE2M,1,LNX2
UBB_UBE2D1,1,LNX2
UBC_UBE2D2,1,LNX2
UBB_UBE2L3,1,LNX2
RPS27A_UBE2J2,1,LNX2
UBC_UBE2N,1,LNX2
UBA52_UBE2D4,1,LNX2
UBC_UBE2G2,1,LNX2
RPS27A_UBE2W,1,LNX2
BIRC6_UBC,1,LNX2
RPS27A_UBE2E2,1,LNX2
UBB_UBE2A,1,LNX2
UBC_UBE2C,1,LNX2
UBB_UBE2E3,1,LNX2
UBB_UBE2NL,1,LNX2
RPS27A_UBE2S,1,LNX2
UBB_UBE2R2,1,LNX2
UBC_UBE2Q1,1,LNX2
UBA52_UBE2A,1,LNX2
RPS27A_UBE2B,1,LNX2
UBB_UBE2G1,1,LNX2
UBB_UBE2Q2,1,LNX2
RPS27A_UBE2Q2,1,LNX2
UBB_UBE2T,1,LNX2
UBC_UBE2D3,1,LNX2
BIRC6_UBA52,1,LNX2
UBA52_UBE2H,1,LNX2
UBA52_UBE2D1,1,LNX2
UBA52_UBE2I,1,LNX2
UBA52_UBE2U,1,LNX2
UBB_UBE2V1,1,LNX2
RPS27A_UBE2C,1,LNX2
UBA52_UBE2V2,1,LNX2
UBA52_UBE2L3,1,LNX2
RPS27A_UBE2D4,1,LNX2
UBA52_UBE2D3,1,LNX2
UBA52_UBE2J2,1,LNX2
RPS27A_UBE2T,1,LNX2
UBB_UBE2S,1,LNX2
UBC_UBE2U,1,LNX2
UBC_UBE2S,1,LNX2
UBB_UBE2I,1,LNX2
UBA52_UBE2L6,1,LNX2
UBC_UBE2I,1,LNX2
UBA52_UBE2D2,1,LNX2
UBC_UBE2E3,1,LNX2
RPS27A_UBE2Q1,1,LNX2
RPS27A_UBE2M,1,LNX2
UBC_UBE2D4,1,LNX2
UBB_UBE2B,1,LNX2
UBB_UBE2L5,1,LNX2
BIRC6_RPS27A,1,LNX2
UBC_UBE2NL,1,LNX2
RPS27A_UBE2U,1,LNX2
UBA6_UBB,1,UBE2I
RPS27A_UBA6,1,UBE2I
UBA6_UBC,1,UBE2I
UBA52_UBA6,1,UBE2I
ABL1,-1,UBE3A
SNAP91,1,VAMP2
ALK,-1,SFPQ
PTPRO,-1,STAT3
UBA52_UBE2G1,1,TRIM72
UBA52_UBE2V1,1,TRIM72
RIPK3,1,MLKL
STIL,1,PIN1
DRD3,1,GNB5
APH1A_NCSTN_PSEN1_PSENEN,1,NOTCH4
PTPN2,-1,MET
DZIP3,1,H2AC4
PRKD2,-1,SSH1
LCK,-1,CCDC50
CDK1,-1,GORASP1
PPP1R14A,-1,PPP1CB
GSK3B,-1,EZH2
SLBP,1,H2AC7
UBB_UBE2G2,1,TRIM72
UBA52_UBE2S,1,TRIM72
UBB_UBE2H,1,TRIM72
UBC_UBE2V1,1,TRIM72
UBC_UBE2W,1,TRIM72
UBB_UBE2U,1,TRIM72
UBA52_UBE2T,1,TRIM72
RPS27A_UBE2I,1,TRIM72
UBA52_UBE2J1,1,TRIM72
UBA52_UBE2L5,1,TRIM72
UBC_UBE2J1,1,TRIM72
UBC_UBE2A,1,TRIM72
UBB_UBE2C,1,TRIM72
UBC_UBE2D1,1,TRIM72
UBB_UBE2Q1,1,TRIM72
RPS27A_UBE2G1,1,TRIM72
RPS27A_UBE2D2,1,TRIM72
UBC_UBE2B,1,TRIM72
UBB_UBE2E2,1,TRIM72
UBA52_UBE2Z,1,TRIM72
RPS27A_UBE2L3,1,TRIM72
UBA52_UBE2B,1,TRIM72
UBB_UBE2L6,1,TRIM72
UBC_UBE2H,1,TRIM72
UBB_UBE2J2,1,TRIM72
RPS27A_UBE2L6,1,TRIM72
UBB_UBE2D4,1,TRIM72
RPS27A_UBE2K,1,TRIM72
UBB_UBE2D3,1,TRIM72
RPS27A_UBE2N,1,TRIM72
UBA52_UBE2E1,1,TRIM72
RPS27A_UBE2V1,1,TRIM72
UBC_UBE2Z,1,TRIM72
RPS27A_UBE2H,1,TRIM72
RPS27A_UBE2L5,1,TRIM72
UBA52_UBE2N,1,TRIM72
RPS27A_UBE2D3,1,TRIM72
RPS27A_UBE2R2,1,TRIM72
UBC_UBE2E2,1,TRIM72
UBA52_UBE2W,1,TRIM72
UBC_UBE2L3,1,TRIM72
UBB_UBE2D2,1,TRIM72
UBB_UBE2M,1,TRIM72
RPS27A_UBE2V2,1,TRIM72
RPS27A_UBE2NL,1,TRIM72
BIRC6_UBB,1,TRIM72
UBC_UBE2L6,1,TRIM72
RPS27A_UBE2G2,1,TRIM72
UBA52_UBE2Q1,1,TRIM72
UBC_UBE2M,1,TRIM72
RPS27A_UBE2J1,1,TRIM72
UBC_UBE2E1,1,TRIM72
UBA52_UBE2E2,1,TRIM72
UBC_UBE2Q2,1,TRIM72
RPS27A_UBE2D1,1,TRIM72
UBA52_UBE2G2,1,TRIM72
UBC_UBE2K,1,TRIM72
UBA52_UBE2NL,1,TRIM72
RPS27A_UBE2E1,1,TRIM72
UBB_UBE2J1,1,TRIM72
UBA52_UBE2E3,1,TRIM72
UBB_UBE2K,1,TRIM72
UBC_UBE2V2,1,TRIM72
UBB_UBE2W,1,TRIM72
UBC_UBE2L5,1,TRIM72
UBA52_UBE2R2,1,TRIM72
UBA52_UBE2K,1,TRIM72
UBB_UBE2N,1,TRIM72
UBB_UBE2V2,1,TRIM72
UBA52_UBE2Q2,1,TRIM72
UBA52_UBE2C,1,TRIM72
RPS27A_UBE2A,1,TRIM72
UBC_UBE2G1,1,TRIM72
UBB_UBE2Z,1,TRIM72
UBC_UBE2J2,1,TRIM72
RPS27A_UBE2E3,1,TRIM72
UBC_UBE2R2,1,TRIM72
RPS27A_UBE2Z,1,TRIM72
UBC_UBE2T,1,TRIM72
UBB_UBE2E1,1,TRIM72
UBA52_UBE2M,1,TRIM72
UBB_UBE2D1,1,TRIM72
UBC_UBE2D2,1,TRIM72
UBB_UBE2L3,1,TRIM72
RPS27A_UBE2J2,1,TRIM72
UBC_UBE2N,1,TRIM72
UBA52_UBE2D4,1,TRIM72
UBC_UBE2G2,1,TRIM72
RPS27A_UBE2W,1,TRIM72
BIRC6_UBC,1,TRIM72
RPS27A_UBE2E2,1,TRIM72
UBB_UBE2A,1,TRIM72
UBC_UBE2C,1,TRIM72
UBB_UBE2E3,1,TRIM72
UBB_UBE2NL,1,TRIM72
RPS27A_UBE2S,1,TRIM72
UBB_UBE2R2,1,TRIM72
UBC_UBE2Q1,1,TRIM72
UBA52_UBE2A,1,TRIM72
RPS27A_UBE2B,1,TRIM72
UBB_UBE2G1,1,TRIM72
UBB_UBE2Q2,1,TRIM72
RPS27A_UBE2Q2,1,TRIM72
UBB_UBE2T,1,TRIM72
UBC_UBE2D3,1,TRIM72
BIRC6_UBA52,1,TRIM72
UBA52_UBE2H,1,TRIM72
UBA52_UBE2D1,1,TRIM72
UBA52_UBE2I,1,TRIM72
UBA52_UBE2U,1,TRIM72
UBB_UBE2V1,1,TRIM72
RPS27A_UBE2C,1,TRIM72
UBA52_UBE2V2,1,TRIM72
UBA52_UBE2L3,1,TRIM72
RPS27A_UBE2D4,1,TRIM72
UBA52_UBE2D3,1,TRIM72
UBA52_UBE2J2,1,TRIM72
RPS27A_UBE2T,1,TRIM72
UBB_UBE2S,1,TRIM72
UBC_UBE2U,1,TRIM72
UBC_UBE2S,1,TRIM72
UBB_UBE2I,1,TRIM72
UBA52_UBE2L6,1,TRIM72
UBC_UBE2I,1,TRIM72
UBA52_UBE2D2,1,TRIM72
UBC_UBE2E3,1,TRIM72
RPS27A_UBE2Q1,1,TRIM72
RPS27A_UBE2M,1,TRIM72
UBC_UBE2D4,1,TRIM72
UBB_UBE2B,1,TRIM72
UBB_UBE2L5,1,TRIM72
BIRC6_RPS27A,1,TRIM72
UBC_UBE2NL,1,TRIM72
RPS27A_UBE2U,1,TRIM72
PRKG1,-1,PLCB3
GRK6,-1,IGF1R
PTPN1,1,CTTN
PIM1,-1,H3C3
NFYA,1,SP1
PPP2CB,-1,AKT1
UTS2R,1,GNAO1
PRKACG,1,NOS3
CLASP2,1,IQGAP1
TGFBR2,1,PIK3CA_PIK3R1
RPS27A_UBE2I,1,TRAIP
UBA52_UBE2J1,1,TRAIP
PRKCA,1,GRIN2B
NRAS,1,PIK3CB
UBB_UBE2G2,1,TRAIP
UBA52_UBE2G1,1,TRAIP
UBA52_UBE2V1,1,TRAIP
UBA52_UBE2S,1,TRAIP
UBB_UBE2H,1,TRAIP
UBC_UBE2V1,1,TRAIP
UBC_UBE2W,1,TRAIP
UBB_UBE2U,1,TRAIP
UBA52_UBE2T,1,TRAIP
UBA52_UBE2L5,1,TRAIP
UBC_UBE2J1,1,TRAIP
UBC_UBE2A,1,TRAIP
UBB_UBE2C,1,TRAIP
UBC_UBE2D1,1,TRAIP
UBB_UBE2Q1,1,TRAIP
RPS27A_UBE2G1,1,TRAIP
RPS27A_UBE2D2,1,TRAIP
UBC_UBE2B,1,TRAIP
UBB_UBE2E2,1,TRAIP
UBA52_UBE2Z,1,TRAIP
RPS27A_UBE2L3,1,TRAIP
UBA52_UBE2B,1,TRAIP
UBB_UBE2L6,1,TRAIP
UBC_UBE2H,1,TRAIP
UBB_UBE2J2,1,TRAIP
RPS27A_UBE2L6,1,TRAIP
UBB_UBE2D4,1,TRAIP
RPS27A_UBE2K,1,TRAIP
UBB_UBE2D3,1,TRAIP
RPS27A_UBE2N,1,TRAIP
UBA52_UBE2E1,1,TRAIP
RPS27A_UBE2V1,1,TRAIP
UBC_UBE2Z,1,TRAIP
RPS27A_UBE2H,1,TRAIP
RPS27A_UBE2L5,1,TRAIP
UBA52_UBE2N,1,TRAIP
RPS27A_UBE2D3,1,TRAIP
RPS27A_UBE2R2,1,TRAIP
UBC_UBE2E2,1,TRAIP
UBA52_UBE2W,1,TRAIP
UBC_UBE2L3,1,TRAIP
UBB_UBE2D2,1,TRAIP
UBB_UBE2M,1,TRAIP
RPS27A_UBE2V2,1,TRAIP
RPS27A_UBE2NL,1,TRAIP
BIRC6_UBB,1,TRAIP
UBC_UBE2L6,1,TRAIP
RPS27A_UBE2G2,1,TRAIP
UBA52_UBE2Q1,1,TRAIP
UBC_UBE2M,1,TRAIP
RPS27A_UBE2J1,1,TRAIP
UBC_UBE2E1,1,TRAIP
UBA52_UBE2E2,1,TRAIP
UBC_UBE2Q2,1,TRAIP
RPS27A_UBE2D1,1,TRAIP
UBA52_UBE2G2,1,TRAIP
UBC_UBE2K,1,TRAIP
UBA52_UBE2NL,1,TRAIP
RPS27A_UBE2E1,1,TRAIP
UBB_UBE2J1,1,TRAIP
UBA52_UBE2E3,1,TRAIP
UBB_UBE2K,1,TRAIP
UBC_UBE2V2,1,TRAIP
UBB_UBE2W,1,TRAIP
UBC_UBE2L5,1,TRAIP
UBA52_UBE2R2,1,TRAIP
UBA52_UBE2K,1,TRAIP
UBB_UBE2N,1,TRAIP
UBB_UBE2V2,1,TRAIP
UBA52_UBE2Q2,1,TRAIP
UBA52_UBE2C,1,TRAIP
RPS27A_UBE2A,1,TRAIP
UBC_UBE2G1,1,TRAIP
UBB_UBE2Z,1,TRAIP
UBC_UBE2J2,1,TRAIP
RPS27A_UBE2E3,1,TRAIP
UBC_UBE2R2,1,TRAIP
RPS27A_UBE2Z,1,TRAIP
UBC_UBE2T,1,TRAIP
UBB_UBE2E1,1,TRAIP
UBA52_UBE2M,1,TRAIP
UBB_UBE2D1,1,TRAIP
UBC_UBE2D2,1,TRAIP
UBB_UBE2L3,1,TRAIP
RPS27A_UBE2J2,1,TRAIP
UBC_UBE2N,1,TRAIP
UBA52_UBE2D4,1,TRAIP
UBC_UBE2G2,1,TRAIP
RPS27A_UBE2W,1,TRAIP
BIRC6_UBC,1,TRAIP
RPS27A_UBE2E2,1,TRAIP
UBB_UBE2A,1,TRAIP
UBC_UBE2C,1,TRAIP
UBB_UBE2E3,1,TRAIP
UBB_UBE2NL,1,TRAIP
RPS27A_UBE2S,1,TRAIP
UBB_UBE2R2,1,TRAIP
UBC_UBE2Q1,1,TRAIP
UBA52_UBE2A,1,TRAIP
RPS27A_UBE2B,1,TRAIP
UBB_UBE2G1,1,TRAIP
UBB_UBE2Q2,1,TRAIP
RPS27A_UBE2Q2,1,TRAIP
UBB_UBE2T,1,TRAIP
UBC_UBE2D3,1,TRAIP
BIRC6_UBA52,1,TRAIP
UBA52_UBE2H,1,TRAIP
UBA52_UBE2D1,1,TRAIP
UBA52_UBE2I,1,TRAIP
UBA52_UBE2U,1,TRAIP
UBB_UBE2V1,1,TRAIP
RPS27A_UBE2C,1,TRAIP
UBA52_UBE2V2,1,TRAIP
UBA52_UBE2L3,1,TRAIP
RPS27A_UBE2D4,1,TRAIP
UBA52_UBE2D3,1,TRAIP
UBA52_UBE2J2,1,TRAIP
RPS27A_UBE2T,1,TRAIP
UBB_UBE2S,1,TRAIP
UBC_UBE2U,1,TRAIP
UBC_UBE2S,1,TRAIP
UBB_UBE2I,1,TRAIP
UBA52_UBE2L6,1,TRAIP
UBC_UBE2I,1,TRAIP
UBA52_UBE2D2,1,TRAIP
UBC_UBE2E3,1,TRAIP
RPS27A_UBE2Q1,1,TRAIP
RPS27A_UBE2M,1,TRAIP
UBC_UBE2D4,1,TRAIP
UBB_UBE2B,1,TRAIP
UBB_UBE2L5,1,TRAIP
BIRC6_RPS27A,1,TRAIP
UBC_UBE2NL,1,TRAIP
RPS27A_UBE2U,1,TRAIP
OXTR,1,GNAL
CCNB1_CDK1,-1,WEE1
GRM7,1,GNAS
MAPK9,-1,TOB1
CCND3_CDK11B,1,EIF3F
MOV10,1,IKBKE
BMP7,1,ACVR1_BMPR2
STUB1,-1,SMG5
CYSLTR2,1,GNAZ
PLK1,1,SUGT1
AURKC,1,H3C3
TRAPPC9,1,MAP3K14
DLG3,1,GRIN1_GRIN2B
KCTD10,-1,CEP97
CCNB1_CDK1,1,DNM1L
DLG4,1,LRFN1
GPR84,1,GNAZ
FERMT2,1,FBLIM1
ATM,1,HNF1A
PRKDC,1,IRF3
UBB_UBE2G2,1,TRIM60
UBA52_UBE2G1,1,TRIM60
UBA52_UBE2V1,1,TRIM60
UBA52_UBE2S,1,TRIM60
UBB_UBE2H,1,TRIM60
UBC_UBE2V1,1,TRIM60
UBC_UBE2W,1,TRIM60
UBB_UBE2U,1,TRIM60
UBA52_UBE2T,1,TRIM60
RPS27A_UBE2I,1,TRIM60
UBA52_UBE2J1,1,TRIM60
UBA52_UBE2L5,1,TRIM60
UBC_UBE2J1,1,TRIM60
UBC_UBE2A,1,TRIM60
UBB_UBE2C,1,TRIM60
UBC_UBE2D1,1,TRIM60
UBB_UBE2Q1,1,TRIM60
RPS27A_UBE2G1,1,TRIM60
RPS27A_UBE2D2,1,TRIM60
UBC_UBE2B,1,TRIM60
UBB_UBE2E2,1,TRIM60
UBA52_UBE2Z,1,TRIM60
RPS27A_UBE2L3,1,TRIM60
UBA52_UBE2B,1,TRIM60
UBB_UBE2L6,1,TRIM60
UBC_UBE2H,1,TRIM60
UBB_UBE2J2,1,TRIM60
RPS27A_UBE2L6,1,TRIM60
UBB_UBE2D4,1,TRIM60
RPS27A_UBE2K,1,TRIM60
UBB_UBE2D3,1,TRIM60
RPS27A_UBE2N,1,TRIM60
UBA52_UBE2E1,1,TRIM60
RPS27A_UBE2V1,1,TRIM60
UBC_UBE2Z,1,TRIM60
RPS27A_UBE2H,1,TRIM60
RPS27A_UBE2L5,1,TRIM60
UBA52_UBE2N,1,TRIM60
RPS27A_UBE2D3,1,TRIM60
RPS27A_UBE2R2,1,TRIM60
UBC_UBE2E2,1,TRIM60
UBA52_UBE2W,1,TRIM60
UBC_UBE2L3,1,TRIM60
UBB_UBE2D2,1,TRIM60
UBB_UBE2M,1,TRIM60
RPS27A_UBE2V2,1,TRIM60
RPS27A_UBE2NL,1,TRIM60
BIRC6_UBB,1,TRIM60
UBC_UBE2L6,1,TRIM60
RPS27A_UBE2G2,1,TRIM60
UBA52_UBE2Q1,1,TRIM60
UBC_UBE2M,1,TRIM60
RPS27A_UBE2J1,1,TRIM60
UBC_UBE2E1,1,TRIM60
UBA52_UBE2E2,1,TRIM60
UBC_UBE2Q2,1,TRIM60
RPS27A_UBE2D1,1,TRIM60
UBA52_UBE2G2,1,TRIM60
UBC_UBE2K,1,TRIM60
UBA52_UBE2NL,1,TRIM60
RPS27A_UBE2E1,1,TRIM60
UBB_UBE2J1,1,TRIM60
UBA52_UBE2E3,1,TRIM60
UBB_UBE2K,1,TRIM60
UBC_UBE2V2,1,TRIM60
